Transaction_ID,Transaction_Amount,Timestamp,Location,Transaction_Type,Is_Fraudulent,Transaction_Frequency,Average_Transaction_Amount,Time_Since_Last_Transaction,Deviation_From_Avg
TID00904,2915.62,2023-02-07 15:00:00,City_D,Withdrawal,0,39,1462.25,66,1453.37
TID00905,2107.7,2023-02-07 16:00:00,City_B,Transfer,0,11,802.03,37,1305.67
TID00906,4463.47,2023-02-07 17:00:00,City_C,Purchase,0,8,193.09,24,4270.38
TID00907,4087.4,2023-02-07 18:00:00,City_A,Transfer,0,37,1634.82,91,2452.58
TID00908,1709.74,2023-02-07 19:00:00,City_D,Withdrawal,0,8,1180.28,84,529.46
TID00909,1297.86,2023-02-07 20:00:00,City_B,Purchase,0,12,509.73,62,788.13
TID00910,1899.08,2023-02-07 21:00:00,City_A,Withdrawal,0,15,1794.63,21,104.45
TID00911,2951.88,2023-02-07 22:00:00,City_C,Transfer,0,19,138.25,37,2813.63
TID00912,1341.05,2023-02-07 23:00:00,City_A,Transfer,1,48,443.55,35,897.5
TID00913,3121.12,2023-02-08 00:00:00,City_C,Transfer,0,46,1516.49,38,1604.63
TID00914,2047.65,2023-02-08 01:00:00,City_A,Purchase,0,28,1433.29,53,614.36
TID00915,2760.68,2023-02-08 02:00:00,City_D,Withdrawal,0,7,614.08,15,2146.6
TID00916,2181.2,2023-02-08 03:00:00,City_B,Withdrawal,0,40,170.95,42,2010.25
TID00917,1473.03,2023-02-08 04:00:00,City_D,Transfer,0,7,1723.25,94,-250.22
TID00918,4742.32,2023-02-08 05:00:00,City_D,Withdrawal,0,30,661.71,4,4080.61
TID00919,3818.27,2023-02-08 06:00:00,City_C,Purchase,0,18,431.64,39,3386.63
TID00920,701.43,2023-02-08 07:00:00,City_C,Transfer,0,24,1056.32,79,-354.89
TID00921,4342.47,2023-02-08 08:00:00,City_C,Transfer,0,6,1824.94,23,2517.53
TID00922,2437.67,2023-02-08 09:00:00,City_D,Transfer,0,4,134.92,15,2302.75
TID00923,4472.87,2023-02-08 10:00:00,City_A,Purchase,0,3,1543.32,90,2929.55
TID00924,3999.48,2023-02-08 11:00:00,City_A,Transfer,0,49,1166.32,12,2833.16
TID00925,2126.64,2023-02-08 12:00:00,City_D,Transfer,0,47,879.63,82,1247.01
TID00926,113.32,2023-02-08 13:00:00,City_D,Transfer,0,6,1500.96,70,-1387.64
TID00927,1344.12,2023-02-08 14:00:00,City_B,Transfer,0,26,1933.36,82,-589.24
TID00928,2708.63,2023-02-08 15:00:00,City_C,Withdrawal,0,44,496.95,54,2211.68
TID00929,3167.76,2023-02-08 16:00:00,City_C,Transfer,1,38,330.11,88,2837.65
TID00930,1290.18,2023-02-08 17:00:00,City_D,Purchase,0,11,1830.12,38,-539.94
TID00931,697.64,2023-02-08 18:00:00,City_D,Transfer,0,29,1354.46,28,-656.82
TID00932,4174.82,2023-02-08 19:00:00,City_A,Transfer,0,20,904.07,79,3270.75
TID00933,4922.03,2023-02-08 20:00:00,City_D,Withdrawal,0,10,1167.86,19,3754.17
TID00934,2628.93,2023-02-08 21:00:00,City_A,Transfer,0,26,1503.95,69,1124.98
TID00935,859.22,2023-02-08 22:00:00,City_D,Withdrawal,0,48,1557.41,64,-698.19
TID00936,1362.26,2023-02-08 23:00:00,City_B,Purchase,0,27,1843.79,4,-481.53
TID00937,92.93,2023-02-09 00:00:00,City_B,Withdrawal,0,14,882.34,81,-789.41
TID00938,4571.58,2023-02-09 01:00:00,City_A,Transfer,0,36,622.15,10,3949.43
TID00939,589.64,2023-02-09 02:00:00,City_C,Purchase,0,12,1297.35,12,-707.71
TID00940,2883.01,2023-02-09 03:00:00,City_B,Transfer,1,23,860.67,69,2022.34
TID00941,1371.0,2023-02-09 04:00:00,City_A,Withdrawal,0,21,1209.47,7,161.53
TID00942,2771.34,2023-02-09 05:00:00,City_D,Purchase,0,8,868.97,44,1902.37
TID00943,3257.45,2023-02-09 06:00:00,City_D,Purchase,0,39,348.34,23,2909.11
TID00944,4148.88,2023-02-09 07:00:00,City_A,Withdrawal,0,9,965.38,2,3183.5
TID00945,1032.9,2023-02-09 08:00:00,City_C,Withdrawal,0,24,1397.29,94,-364.39
TID00946,55.97,2023-02-09 09:00:00,City_A,Purchase,0,31,1608.6,37,-1552.63
TID00947,685.29,2023-02-09 10:00:00,City_A,Purchase,0,25,1011.99,69,-326.7
TID00948,4500.19,2023-02-09 11:00:00,City_B,Withdrawal,0,17,372.21,20,4127.98
TID00949,4369.58,2023-02-09 12:00:00,City_A,Transfer,0,42,858.64,90,3510.94
TID00950,2987.47,2023-02-09 13:00:00,City_A,Purchase,0,29,1583.27,44,1404.2
TID00951,3002.98,2023-02-09 14:00:00,City_D,Withdrawal,0,3,855.08,70,2147.9
TID00952,3325.52,2023-02-09 15:00:00,City_B,Transfer,0,21,1408.24,93,1917.28
TID00953,877.68,2023-02-09 16:00:00,City_D,Purchase,0,8,1039.07,74,-161.39
TID00954,4572.15,2023-02-09 17:00:00,City_D,Purchase,0,14,520.39,51,4051.76
TID00955,2094.43,2023-02-09 18:00:00,City_C,Withdrawal,0,39,1602.49,80,491.94
TID00956,1916.31,2023-02-09 19:00:00,City_C,Transfer,0,16,214.22,98,1702.09
TID00957,2595.07,2023-02-09 20:00:00,City_B,Purchase,0,18,1073.54,31,1521.53
TID00958,235.78,2023-02-09 21:00:00,City_B,Transfer,0,31,457.34,41,-221.56
TID00959,832.25,2023-02-09 22:00:00,City_C,Transfer,0,11,180.78,58,651.47
TID00960,3690.43,2023-02-09 23:00:00,City_C,Purchase,0,38,1030.72,5,2659.71
TID00961,414.91,2023-02-10 00:00:00,City_C,Transfer,0,20,1024.15,33,-609.24
TID00962,3016.16,2023-02-10 01:00:00,City_C,Purchase,0,46,1428.46,43,1587.7
TID00963,1227.5,2023-02-10 02:00:00,City_C,Transfer,1,45,1502.26,19,-274.76
TID00964,1947.09,2023-02-10 03:00:00,City_D,Purchase,0,4,1469.19,32,477.9
TID00965,1444.18,2023-02-10 04:00:00,City_B,Withdrawal,0,20,848.64,87,595.54
TID00966,1779.01,2023-02-10 05:00:00,City_D,Purchase,0,31,1281.8,3,497.21
TID00967,3595.51,2023-02-10 06:00:00,City_D,Purchase,0,20,1175.04,1,2420.47
TID00968,1486.31,2023-02-10 07:00:00,City_A,Purchase,0,11,872.05,41,614.26
TID00969,2832.46,2023-02-10 08:00:00,City_D,Transfer,0,1,1214.56,92,1617.9
TID00970,2380.78,2023-02-10 09:00:00,City_C,Withdrawal,0,44,1897.13,48,483.65
TID00971,3318.69,2023-02-10 10:00:00,City_C,Transfer,0,18,426.14,39,2892.55
TID00972,4684.21,2023-02-10 11:00:00,City_A,Transfer,0,39,1816.26,5,2867.95
TID00973,3663.13,2023-02-10 12:00:00,City_A,Purchase,0,44,154.24,77,3508.89
TID00974,1075.49,2023-02-10 13:00:00,City_A,Transfer,0,33,651.36,11,424.13
TID00975,156.88,2023-02-10 14:00:00,City_A,Purchase,0,36,611.88,22,-455.0
TID00976,1312.06,2023-02-10 15:00:00,City_A,Withdrawal,0,18,1271.41,87,40.65
TID00977,2975.79,2023-02-10 16:00:00,City_D,Transfer,0,47,305.89,64,2669.9
TID00978,258.08,2023-02-10 17:00:00,City_A,Transfer,1,31,1770.58,12,-1512.5
TID00979,2482.33,2023-02-10 18:00:00,City_D,Transfer,0,35,1665.68,53,816.65
TID00980,2984.62,2023-02-10 19:00:00,City_B,Purchase,0,39,1321.53,55,1663.09
TID00981,1671.89,2023-02-10 20:00:00,City_A,Purchase,0,38,943.91,53,727.98
TID00982,3854.79,2023-02-10 21:00:00,City_A,Transfer,0,15,1869.26,21,1985.53
TID00983,533.88,2023-02-10 22:00:00,City_D,Transfer,1,47,1669.96,19,-1136.08
TID00984,376.61,2023-02-10 23:00:00,City_B,Withdrawal,0,6,1023.66,69,-647.05
TID00985,3641.22,2023-02-11 00:00:00,City_D,Withdrawal,0,8,1418.65,88,2222.57
TID00986,2477.96,2023-02-11 01:00:00,City_D,Withdrawal,0,40,1155.51,94,1322.45
TID00987,3442.32,2023-02-11 02:00:00,City_A,Withdrawal,0,22,1196.49,72,2245.83
TID00988,2174.7,2023-02-11 03:00:00,City_C,Withdrawal,0,1,695.4,66,1479.3
TID00989,1232.76,2023-02-11 04:00:00,City_C,Purchase,0,13,951.06,59,281.7
TID00990,4095.69,2023-02-11 05:00:00,City_D,Withdrawal,0,24,202.34,49,3893.35
TID00991,3997.28,2023-02-11 06:00:00,City_A,Withdrawal,0,21,746.83,98,3250.45
TID00992,3473.79,2023-02-11 07:00:00,City_B,Transfer,0,45,1406.87,59,2066.92
TID00993,1361.45,2023-02-11 08:00:00,City_C,Purchase,0,43,1908.77,23,-547.32
TID00994,2951.56,2023-02-11 09:00:00,City_B,Withdrawal,0,4,1927.98,3,1023.58
TID00995,1805.51,2023-02-11 10:00:00,City_C,Withdrawal,1,7,1133.66,56,671.85
TID00996,458.82,2023-02-11 11:00:00,City_A,Withdrawal,0,12,1232.91,58,-774.09
TID00997,4586.65,2023-02-11 12:00:00,City_D,Transfer,0,13,412.16,88,4174.49
TID00998,684.96,2023-02-11 13:00:00,City_B,Transfer,0,44,1405.85,62,-720.89
TID00999,4751.24,2023-02-11 14:00:00,City_B,Transfer,0,16,187.78,18,4563.46
TID01000,2230.58,2023-02-11 15:00:00,City_D,Withdrawal,0,6,605.14,61,1625.44
TID01001,926.48,2023-02-11 16:00:00,City_B,Transfer,0,14,1353.31,37,-426.83
TID01002,2709.96,2023-02-11 17:00:00,City_C,Withdrawal,0,48,655.1,54,2054.86
TID01003,4364.86,2023-02-11 18:00:00,City_D,Purchase,0,31,147.2,95,4217.66
TID01004,3661.39,2023-02-11 19:00:00,City_C,Withdrawal,0,36,1672.15,78,1989.24
TID01005,4033.0,2023-02-11 20:00:00,City_C,Transfer,0,37,655.14,65,3377.86
TID01006,3294.26,2023-02-11 21:00:00,City_A,Purchase,0,41,173.06,14,3121.2
TID01007,3461.69,2023-02-11 22:00:00,City_C,Withdrawal,0,35,195.84,5,3265.85
TID01008,4246.13,2023-02-11 23:00:00,City_A,Purchase,0,10,540.93,95,3705.2
TID01009,1249.09,2023-02-12 00:00:00,City_B,Purchase,0,17,397.13,95,851.96
TID01010,2447.64,2023-02-12 01:00:00,City_B,Purchase,0,42,1559.89,94,887.75
TID01011,1106.83,2023-02-12 02:00:00,City_A,Withdrawal,0,30,677.28,62,429.55
TID01012,4938.35,2023-02-12 03:00:00,City_C,Transfer,0,44,1619.16,1,3319.19
TID01013,4720.35,2023-02-12 04:00:00,City_D,Withdrawal,0,7,389.0,63,4331.35
TID01014,198.09,2023-02-12 05:00:00,City_D,Transfer,0,18,1011.11,67,-813.02
TID01015,3528.17,2023-02-12 06:00:00,City_A,Withdrawal,0,19,1391.67,20,2136.5
TID01016,4626.32,2023-02-12 07:00:00,City_B,Withdrawal,1,15,1321.38,43,3304.94
TID01017,903.7,2023-02-12 08:00:00,City_B,Withdrawal,1,39,1222.2,85,-318.5
TID01018,2840.16,2023-02-12 09:00:00,City_D,Transfer,0,44,1853.4,94,986.76
TID01019,4577.53,2023-02-12 10:00:00,City_A,Withdrawal,0,22,495.62,42,4081.91
TID01020,170.7,2023-02-12 11:00:00,City_D,Purchase,0,39,1012.75,94,-842.05
TID01021,3487.4,2023-02-12 12:00:00,City_C,Withdrawal,0,42,1773.79,69,1713.61
TID01022,1487.45,2023-02-12 13:00:00,City_C,Purchase,0,30,201.89,74,1285.56
TID01023,4622.06,2023-02-12 14:00:00,City_A,Transfer,0,20,158.98,88,4463.08
TID01024,4855.32,2023-02-12 15:00:00,City_A,Transfer,0,32,504.94,39,4350.38
TID01025,4721.39,2023-02-12 16:00:00,City_C,Withdrawal,0,42,1284.39,62,3437.0
TID01026,2371.6,2023-02-12 17:00:00,City_B,Withdrawal,0,25,556.77,48,1814.83
TID01027,4310.35,2023-02-12 18:00:00,City_A,Withdrawal,0,23,420.97,6,3889.38
TID01028,4222.9,2023-02-12 19:00:00,City_C,Purchase,0,5,944.66,74,3278.24
TID01029,1596.18,2023-02-12 20:00:00,City_C,Transfer,0,41,1246.52,42,349.66
TID01030,4144.75,2023-02-12 21:00:00,City_B,Purchase,0,30,534.69,58,3610.06
TID01031,186.0,2023-02-12 22:00:00,City_B,Purchase,0,48,636.35,43,-450.35
TID01032,2981.75,2023-02-12 23:00:00,City_B,Withdrawal,0,39,1246.44,10,1735.31
TID01033,1150.81,2023-02-13 00:00:00,City_B,Withdrawal,0,27,1894.19,89,-743.38
TID01034,603.71,2023-02-13 01:00:00,City_D,Purchase,0,42,1365.75,78,-762.04
TID01035,385.69,2023-02-13 02:00:00,City_B,Purchase,1,37,1576.66,39,-1190.97
TID01036,3481.75,2023-02-13 03:00:00,City_D,Withdrawal,1,7,765.28,13,2716.47
TID01037,1700.03,2023-02-13 04:00:00,City_A,Withdrawal,0,5,580.9,75,1119.13
TID01038,3624.11,2023-02-13 05:00:00,City_C,Purchase,0,15,935.82,39,2688.29
TID01039,327.72,2023-02-13 06:00:00,City_D,Withdrawal,0,42,1623.91,11,-1296.19
TID01040,1577.14,2023-02-13 07:00:00,City_A,Withdrawal,0,8,939.78,16,637.36
TID01041,2697.92,2023-02-13 08:00:00,City_A,Purchase,0,9,1701.11,33,996.81
TID01042,3953.83,2023-02-13 09:00:00,City_D,Purchase,0,11,1978.11,60,1975.72
TID01043,1594.44,2023-02-13 10:00:00,City_A,Transfer,0,22,190.45,96,1403.99
TID01044,3129.83,2023-02-13 11:00:00,City_A,Purchase,0,34,138.55,59,2991.28
TID01045,4430.0,2023-02-13 12:00:00,City_D,Withdrawal,0,35,341.7,74,4088.3
TID01046,3079.7,2023-02-13 13:00:00,City_A,Purchase,0,13,799.52,51,2280.18
TID01047,1165.56,2023-02-13 14:00:00,City_B,Purchase,0,11,305.53,15,860.03
TID01048,122.98,2023-02-13 15:00:00,City_B,Purchase,0,32,1747.8,80,-1624.82
TID01049,4350.62,2023-02-13 16:00:00,City_C,Transfer,0,42,95.14,43,4255.48
TID01050,107.33,2023-02-13 17:00:00,City_A,Transfer,0,15,665.8,27,-558.47
TID01051,4373.63,2023-02-13 18:00:00,City_C,Withdrawal,0,38,410.15,56,3963.48
TID01052,2645.16,2023-02-13 19:00:00,City_B,Transfer,0,1,1866.5,60,778.66
TID01053,4695.4,2023-02-13 20:00:00,City_B,Purchase,0,46,1355.49,96,3339.91
TID01054,3994.12,2023-02-13 21:00:00,City_B,Transfer,0,24,1828.46,70,2165.66
TID01055,4989.67,2023-02-13 22:00:00,City_A,Purchase,0,43,1946.04,47,3043.63
TID01056,1754.21,2023-02-13 23:00:00,City_A,Transfer,0,40,1019.34,8,734.87
TID01057,3836.17,2023-02-14 00:00:00,City_B,Transfer,0,22,506.92,63,3329.25
TID01058,2010.25,2023-02-14 01:00:00,City_C,Transfer,0,3,427.77,89,1582.48
TID01059,2399.9,2023-02-14 02:00:00,City_C,Purchase,0,14,484.69,7,1915.21
TID01060,3137.9,2023-02-14 03:00:00,City_D,Transfer,0,2,1431.76,81,1706.14
TID01061,4368.51,2023-02-14 04:00:00,City_B,Purchase,0,32,128.87,94,4239.64
TID01062,4920.43,2023-02-14 05:00:00,City_C,Purchase,0,48,150.15,2,4770.28
TID01063,3841.6,2023-02-14 06:00:00,City_B,Withdrawal,0,38,1235.88,17,2605.72
TID01064,2089.42,2023-02-14 07:00:00,City_C,Transfer,0,33,1302.01,4,787.41
TID01065,2107.36,2023-02-14 08:00:00,City_D,Withdrawal,0,46,1347.26,26,760.1
TID01066,3688.17,2023-02-14 09:00:00,City_D,Withdrawal,0,42,775.17,78,2913.0
TID01067,1194.65,2023-02-14 10:00:00,City_B,Purchase,0,6,1621.59,72,-426.94
TID01068,553.26,2023-02-14 11:00:00,City_C,Transfer,0,41,1090.57,69,-537.31
TID01069,1773.76,2023-02-14 12:00:00,City_A,Purchase,0,39,255.66,5,1518.1
TID01070,1436.91,2023-02-14 13:00:00,City_D,Purchase,0,25,1604.34,5,-167.43
TID01071,1482.24,2023-02-14 14:00:00,City_B,Transfer,0,34,1908.48,91,-426.24
TID01072,1168.81,2023-02-14 15:00:00,City_B,Purchase,0,11,167.07,69,1001.74
TID01073,211.42,2023-02-14 16:00:00,City_C,Transfer,0,46,813.14,3,-601.72
TID01074,90.35,2023-02-14 17:00:00,City_B,Transfer,0,37,1000.66,38,-910.31
TID01075,4938.62,2023-02-14 18:00:00,City_D,Purchase,0,41,335.62,94,4603.0
TID01076,2139.44,2023-02-14 19:00:00,City_B,Purchase,0,7,1742.03,1,397.41
TID01077,1922.25,2023-02-14 20:00:00,City_B,Withdrawal,0,46,604.09,8,1318.16
TID01078,3398.56,2023-02-14 21:00:00,City_A,Purchase,0,48,1576.87,13,1821.69
TID01079,1092.05,2023-02-14 22:00:00,City_A,Transfer,0,22,1358.44,84,-266.39
TID01080,4749.86,2023-02-14 23:00:00,City_D,Withdrawal,0,48,1216.19,70,3533.67
TID01081,3931.94,2023-02-15 00:00:00,City_C,Transfer,0,39,424.68,50,3507.26
TID01082,447.97,2023-02-15 01:00:00,City_A,Withdrawal,0,10,480.37,8,-32.4
TID01083,2088.49,2023-02-15 02:00:00,City_C,Purchase,0,21,142.33,30,1946.16
TID01084,4395.71,2023-02-15 03:00:00,City_D,Purchase,0,6,519.39,40,3876.32
TID01085,4723.72,2023-02-15 04:00:00,City_A,Purchase,0,49,723.62,79,4000.1
TID01086,2337.54,2023-02-15 05:00:00,City_C,Transfer,0,1,1674.63,74,662.91
TID01087,3067.44,2023-02-15 06:00:00,City_A,Withdrawal,0,34,764.47,33,2302.97
TID01088,836.0,2023-02-15 07:00:00,City_D,Transfer,0,14,1521.51,73,-685.51
TID01089,4955.85,2023-02-15 08:00:00,City_D,Withdrawal,0,36,906.91,52,4048.94
TID01090,1159.13,2023-02-15 09:00:00,City_A,Purchase,0,27,1580.49,33,-421.36
TID01091,4713.72,2023-02-15 10:00:00,City_C,Transfer,0,9,1953.73,73,2759.99
TID01092,3248.58,2023-02-15 11:00:00,City_B,Purchase,0,6,517.69,78,2730.89
TID01093,3039.08,2023-02-15 12:00:00,City_B,Transfer,0,31,1731.57,96,1307.51
TID01094,2563.93,2023-02-15 13:00:00,City_A,Purchase,0,17,1262.56,37,1301.37
TID01095,1154.12,2023-02-15 14:00:00,City_C,Transfer,0,43,1643.72,70,-489.6
TID01096,883.46,2023-02-15 15:00:00,City_B,Transfer,0,36,1320.59,69,-437.13
TID01097,1103.21,2023-02-15 16:00:00,City_D,Withdrawal,0,21,876.7,4,226.51
TID01098,933.0,2023-02-15 17:00:00,City_C,Purchase,0,27,494.75,60,438.25
TID01099,3898.14,2023-02-15 18:00:00,City_B,Withdrawal,0,41,186.57,80,3711.57
TID01100,1751.28,2023-02-15 19:00:00,City_C,Withdrawal,0,28,1094.26,74,657.02
TID01101,290.16,2023-02-15 20:00:00,City_A,Purchase,0,16,1981.14,31,-1690.98
TID01102,4845.54,2023-02-15 21:00:00,City_C,Transfer,0,35,1489.18,95,3356.36
TID01103,4419.05,2023-02-15 22:00:00,City_B,Withdrawal,0,36,688.32,14,3730.73
TID01104,4638.83,2023-02-15 23:00:00,City_A,Purchase,0,35,1663.05,77,2975.78
TID01105,4974.54,2023-02-16 00:00:00,City_C,Transfer,0,45,1549.52,60,3425.02
TID01106,870.3,2023-02-16 01:00:00,City_D,Withdrawal,0,19,599.19,68,271.11
TID01107,1981.81,2023-02-16 02:00:00,City_B,Withdrawal,0,21,77.9,26,1903.91
TID01108,3791.43,2023-02-16 03:00:00,City_A,Withdrawal,0,33,280.42,24,3511.01
TID01109,3480.41,2023-02-16 04:00:00,City_C,Transfer,0,23,1760.75,56,1719.66
TID01110,770.33,2023-02-16 05:00:00,City_D,Withdrawal,0,6,1681.3,9,-910.97
TID01111,4079.35,2023-02-16 06:00:00,City_B,Transfer,0,32,625.66,35,3453.69
TID01112,1122.98,2023-02-16 07:00:00,City_D,Withdrawal,0,22,606.13,79,516.85
TID01113,1119.86,2023-02-16 08:00:00,City_C,Purchase,0,3,1596.09,24,-476.23
TID01114,2685.34,2023-02-16 09:00:00,City_C,Withdrawal,0,35,1878.59,31,806.75
TID01115,2965.11,2023-02-16 10:00:00,City_A,Purchase,0,16,1569.32,83,1395.79
TID01116,2900.85,2023-02-16 11:00:00,City_D,Purchase,1,42,1230.88,66,1669.97
TID01117,458.34,2023-02-16 12:00:00,City_A,Purchase,0,25,523.21,66,-64.87
TID01118,4387.43,2023-02-16 13:00:00,City_B,Transfer,0,17,1075.21,41,3312.22
TID01119,1328.73,2023-02-16 14:00:00,City_A,Purchase,0,39,505.35,36,823.38
TID01120,648.45,2023-02-16 15:00:00,City_B,Withdrawal,0,13,1625.62,34,-977.17
TID01121,4443.85,2023-02-16 16:00:00,City_C,Transfer,0,28,804.57,39,3639.28
TID01122,4778.3,2023-02-16 17:00:00,City_C,Purchase,0,11,1675.71,83,3102.59
TID01123,4310.78,2023-02-16 18:00:00,City_D,Transfer,0,10,794.14,23,3516.64
TID01124,4047.77,2023-02-16 19:00:00,City_B,Transfer,0,39,1657.09,80,2390.68
TID01125,3276.55,2023-02-16 20:00:00,City_C,Transfer,0,24,699.97,44,2576.58
TID01126,2754.74,2023-02-16 21:00:00,City_D,Withdrawal,1,38,908.26,70,1846.48
TID01127,435.85,2023-02-16 22:00:00,City_D,Purchase,1,24,1250.2,58,-814.35
TID01128,2042.86,2023-02-16 23:00:00,City_A,Transfer,0,33,187.06,59,1855.8
TID01129,1864.07,2023-02-17 00:00:00,City_D,Transfer,0,17,1899.0,26,-34.93
TID01130,1299.51,2023-02-17 01:00:00,City_C,Transfer,0,44,1168.53,22,130.98
TID01131,3617.38,2023-02-17 02:00:00,City_A,Purchase,0,36,1040.25,88,2577.13
TID01132,2479.88,2023-02-17 03:00:00,City_B,Transfer,0,35,1686.82,40,793.06
TID01133,406.15,2023-02-17 04:00:00,City_B,Transfer,0,6,1738.24,85,-1332.09
TID01134,1101.7,2023-02-17 05:00:00,City_C,Withdrawal,0,16,1068.41,94,33.29
TID01135,3416.61,2023-02-17 06:00:00,City_C,Purchase,0,45,1858.16,11,1558.45
TID01136,381.58,2023-02-17 07:00:00,City_A,Withdrawal,0,28,176.24,9,205.34
TID01137,4256.18,2023-02-17 08:00:00,City_A,Purchase,0,41,270.79,12,3985.39
TID01138,2476.24,2023-02-17 09:00:00,City_C,Purchase,0,32,1213.74,26,1262.5
TID01139,2403.45,2023-02-17 10:00:00,City_C,Purchase,0,26,740.43,38,1663.02
TID01140,2962.45,2023-02-17 11:00:00,City_B,Withdrawal,0,11,955.24,3,2007.21
TID01141,4123.58,2023-02-17 12:00:00,City_B,Withdrawal,0,25,689.75,97,3433.83
TID01142,1739.7,2023-02-17 13:00:00,City_B,Withdrawal,0,31,839.21,15,900.49
TID01143,3390.4,2023-02-17 14:00:00,City_C,Withdrawal,0,21,1654.16,47,1736.24
TID01144,2829.09,2023-02-17 15:00:00,City_D,Transfer,0,45,1207.28,5,1621.81
TID01145,1335.87,2023-02-17 16:00:00,City_C,Transfer,0,3,1994.82,54,-658.95
TID01146,4393.27,2023-02-17 17:00:00,City_C,Transfer,0,12,1584.41,24,2808.86
TID01147,3987.33,2023-02-17 18:00:00,City_B,Purchase,0,40,583.65,11,3403.68
TID01148,3292.6,2023-02-17 19:00:00,City_C,Transfer,0,46,565.47,33,2727.13
TID01149,4253.06,2023-02-17 20:00:00,City_A,Purchase,0,41,705.0,87,3548.06
TID01150,4336.6,2023-02-17 21:00:00,City_C,Withdrawal,0,25,1694.36,74,2642.24
TID01151,3542.11,2023-02-17 22:00:00,City_C,Purchase,0,17,103.21,57,3438.9
TID01152,4185.23,2023-02-17 23:00:00,City_C,Purchase,0,38,498.85,52,3686.38
TID01153,3487.66,2023-02-18 00:00:00,City_C,Transfer,0,36,1814.59,64,1673.07
TID01154,3401.02,2023-02-18 01:00:00,City_D,Withdrawal,0,36,1297.8,43,2103.22
TID01155,3093.44,2023-02-18 02:00:00,City_C,Withdrawal,0,19,492.35,92,2601.09
TID01156,3763.83,2023-02-18 03:00:00,City_A,Transfer,0,44,477.33,81,3286.5
TID01157,793.87,2023-02-18 04:00:00,City_A,Withdrawal,0,2,1732.11,44,-938.24
TID01158,4404.47,2023-02-18 05:00:00,City_C,Withdrawal,0,17,1792.83,90,2611.64
TID01159,4359.35,2023-02-18 06:00:00,City_B,Withdrawal,0,30,549.46,89,3809.89
TID01160,147.21,2023-02-18 07:00:00,City_D,Transfer,0,47,870.0,36,-722.79
TID01161,4129.26,2023-02-18 08:00:00,City_C,Withdrawal,1,10,1677.46,12,2451.8
TID01162,645.22,2023-02-18 09:00:00,City_C,Purchase,0,35,1553.46,56,-908.24
TID01163,1676.26,2023-02-18 10:00:00,City_C,Purchase,1,36,1637.14,3,39.12
TID01164,3717.8,2023-02-18 11:00:00,City_B,Withdrawal,0,33,1060.88,50,2656.92
TID01165,804.64,2023-02-18 12:00:00,City_B,Transfer,0,1,1827.52,29,-1022.88
TID01166,4090.02,2023-02-18 13:00:00,City_B,Transfer,0,18,685.61,88,3404.41
TID01167,4160.84,2023-02-18 14:00:00,City_D,Transfer,0,4,355.51,83,3805.33
TID01168,2537.83,2023-02-18 15:00:00,City_A,Withdrawal,0,47,1432.03,77,1105.8
TID01169,32.92,2023-02-18 16:00:00,City_D,Withdrawal,0,27,1101.74,16,-1068.82
TID01170,1435.9,2023-02-18 17:00:00,City_B,Purchase,0,25,1716.44,40,-280.54
TID01171,3085.02,2023-02-18 18:00:00,City_A,Transfer,0,28,208.26,27,2876.76
TID01172,4905.95,2023-02-18 19:00:00,City_A,Purchase,0,22,1695.2,70,3210.75
TID01173,3159.44,2023-02-18 20:00:00,City_B,Purchase,0,42,621.92,42,2537.52
TID01174,1299.76,2023-02-18 21:00:00,City_B,Transfer,0,25,1326.97,57,-27.21
TID01175,3170.39,2023-02-18 22:00:00,City_D,Withdrawal,0,17,128.25,10,3042.14
TID01176,2700.39,2023-02-18 23:00:00,City_B,Withdrawal,0,44,1238.68,38,1461.71
TID01177,3899.45,2023-02-19 00:00:00,City_A,Purchase,1,12,1448.68,8,2450.77
TID01178,535.8,2023-02-19 01:00:00,City_C,Purchase,0,16,769.06,18,-233.26
TID01179,3805.38,2023-02-19 02:00:00,City_B,Purchase,0,37,470.05,96,3335.33
TID01180,2706.79,2023-02-19 03:00:00,City_B,Purchase,0,16,1098.38,17,1608.41
TID01181,4815.0,2023-02-19 04:00:00,City_D,Transfer,0,17,1674.72,58,3140.28
TID01182,1710.02,2023-02-19 05:00:00,City_D,Purchase,0,31,680.92,66,1029.1
TID01183,3163.48,2023-02-19 06:00:00,City_B,Purchase,0,15,542.32,44,2621.16
TID01184,4660.21,2023-02-19 07:00:00,City_A,Withdrawal,0,13,593.92,84,4066.29
TID01185,513.45,2023-02-19 08:00:00,City_A,Withdrawal,0,40,1900.81,74,-1387.36
TID01186,4686.21,2023-02-19 09:00:00,City_C,Withdrawal,0,27,750.59,9,3935.62
TID01187,3439.74,2023-02-19 10:00:00,City_B,Transfer,0,21,57.03,48,3382.71
TID01188,340.12,2023-02-19 11:00:00,City_D,Transfer,0,2,1574.28,39,-1234.16
TID01189,1505.52,2023-02-19 12:00:00,City_A,Withdrawal,0,8,1413.59,89,91.93
TID01190,3541.15,2023-02-19 13:00:00,City_C,Withdrawal,0,42,300.71,89,3240.44
TID01191,337.69,2023-02-19 14:00:00,City_B,Purchase,0,7,1970.56,88,-1632.87
TID01192,2911.27,2023-02-19 15:00:00,City_A,Purchase,0,10,1235.72,6,1675.55
TID01193,1730.07,2023-02-19 16:00:00,City_B,Transfer,0,4,1026.52,30,703.55
